Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DWDP,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,V,WMT,WBA
27-12-2001,39.78787732,24.0036425,1.392170897,26.33421834,16.85420178,24.74944906,14.71122424,14.88628483,16.80352691,,25.32038042,76.21778611,35.91731122,87.53990116,21.5068302,38.16514502,22.04005517,16.98372996,30.1758368,22.19858108,5.673710317,21.60230822,25.08235744,28.28259201,22.95025407,15.35023513,19.27018947,,41.78256047,25.97097125
28-12-2001,39.68857313,24.72375177,1.41487962,26.61328346,16.99156544,24.78507555,14.75100581,14.64718514,16.76351852,,25.31401692,77.16926737,35.95920544,87.1146061,21.22375897,38.06340522,22.179626,16.90113045,30.04459362,22.20512451,5.646716453,21.62907688,24.88207411,28.41132479,22.701708,15.40463001,19.21446077,,41.76824402,25.96330793
31-12-2001,39.12584941,24.47685716,1.381447333,26.39547654,16.69128209,24.55761411,14.40888432,14.64097476,16.57947989,,25.00856875,76.73903237,35.61706931,85.73948538,20.70369788,37.58014114,22.05826006,16.81853094,29.68115095,21.6751068,5.622721907,21.33462162,24.76315589,28.30190193,22.62469373,15.39810262,18.89203041,,41.195586,25.79471503
02-01-2002,38.76173406,24.66202812,1.469759034,25.93263683,16.49961186,24.52198762,15.29999147,14.74034087,17.16360249,,25.19947386,75.34904235,35.18416237,86.12225094,21.72407091,37.32579162,22.26458216,16.83123855,30.16574117,21.93357223,5.690706454,21.36139028,25.03541604,28.07661956,22.52317491,15.32194979,19.30203444,,41.55349726,25.35024281
03-01-2002,38.66242987,25.05381619,1.487421375,26.37505714,16.71683812,24.52746862,15.29999147,14.54781903,17.69971502,,25.23765488,76.49081986,34.9467618,87.65331318,23.38299996,37.31307414,22.85871269,17.02185281,29.79725069,22.65007765,5.648715998,21.25431565,24.79445016,27.90283031,23.10428262,15.15006197,19.94291453,,41.50338969,26.36946358
04-01-2002,38.76173406,25.92674751,1.494360151,27.47089823,17.20559719,24.47265863,16.57300168,14.41740102,18.16381243,,25.454014,80.04853241,35.57517509,89.0284339,23.56074236,36.96970229,23.88772226,17.14892898,29.72658129,22.54211108,5.698704635,21.09370369,24.55035485,27.99294325,23.04127094,15.23056639,20.14592624,,41.23137713,26.48441329
07-01-2002,38.29831452,25.84426581,1.44452712,27.90651207,16.97878742,24.5877596,16.33431226,14.04167293,18.6039048,,25.23129137,79.2211574,35.32380977,87.92975497,23.21842366,36.79801637,23.82647169,17.28235895,29.32780392,22.43087279,5.717700318,21.25431565,24.26870642,27.58099835,23.05177289,15.13265561,20.02252696,,41.0810544,26.72963934
08-01-2002,38.09970615,25.46622469,1.426233982,27.45047883,16.40377675,24.67819608,16.66847744,13.86467705,18.23582754,,25.26310889,76.53218861,35.67991064,88.3904913,23.42249827,36.55638433,23.64271998,17.38401989,29.64581625,22.69915336,5.733696682,21.1954246,24.33442439,27.30422288,22.69820735,15.0913155,19.97674982,,41.40317453,26.64534288
09-01-2002,37.96730057,25.53495944,1.365677386,27.15780077,16.47086133,24.42058914,16.5889143,13.83673033,17.44366127,,24.97038773,77.56640738,35.09339156,88.24163802,23.27767113,36.18757753,23.71009561,17.07903708,29.69124658,22.47994851,5.652715089,21.44169626,24.15917647,27.1111237,22.81372877,15.1348314,19.60770143,,40.3723901,26.93654882
10-01-2002,37.47077964,25.96111488,1.339183876,27.11696197,16.33669217,24.37674116,16.70825901,13.90504453,17.83574357,,25.06584028,76.94587612,35.12132104,86.57589901,22.81027445,37.05872463,23.97347306,17.03456042,29.7669638,22.66643622,5.701703954,21.95565453,24.07468195,26.71205208,22.52667556,15.3611141,19.80425981,,40.80188362,26.81393579
11-01-2002,37.66938801,25.72054326,1.327829514,26.33421834,16.23446805,23.95470427,16.07971022,14.06651446,17.49967303,,24.49948847,75.41523235,35.23303896,85.27874906,22.74444394,37.02693094,23.4834685,16.73593143,29.77201162,22.44723136,5.541740315,21.73615152,24.1623059,26.29367054,22.34814247,15.61133055,19.93663586,,39.94289659,26.36180026
14-01-2002,37.0073601,24.91634669,1.334137493,26.03473382,16.12904943,23.94922327,15.61824402,13.81809919,17.09958905,,24.58857752,74.43892983,34.58367856,83.67680431,22.93535244,37.46568385,22.85258763,16.53260956,29.70639003,22.40142736,5.468756905,21.69332166,24.62859053,26.07482482,21.78803864,15.77451519,20.18133099,,39.91426369,27.18177487
15-01-2002,36.24602801,25.94736793,1.368831376,26.78344512,15.89265615,24.44525364,15.65802559,13.77152133,17.18760753,,25.00856875,74.38101358,34.70237885,84.2438644,22.83002361,37.6246523,23.19559082,16.64697811,29.60543373,22.7547725,5.728697818,21.63443061,24.92588609,26.49964299,21.39596597,15.80715212,20.09308029,,40.70882669,26.9288855
16-01-2002,36.24602801,25.18441221,1.310797972,25.8781851,15.89265615,24.44525364,15.06925836,13.77152133,17.18760753,,24.49948847,73.33024732,34.70237885,83.21606799,22.19146758,37.6246523,23.19559082,16.64697811,29.60543373,22.20512451,5.618722816,21.53806344,24.99473349,26.13275457,20.78335242,15.88330495,19.65583817,,40.70882669,27.15112161
17-01-2002,34.59095823,25.54183291,1.418033609,26.08918555,15.86390561,23.95196377,15.49889931,13.98888468,16.99556722,,24.58857752,74.44720358,33.51537595,84.98813076,22.73127783,38.044329,22.57083501,16.82488475,29.58019466,22.85619564,5.736696,21.48452612,25.05762123,26.08769809,22.17661067,15.73970247,19.98477261,,40.63008621,27.23541806
18-01-2002,35.35229033,25.44560426,1.398478875,26.6473158,15.75773873,23.78753381,14.99765154,14.10998713,16.9635605,,24.43585344,73.90869165,33.86449445,80.98326889,22.04005739,37.96166541,21.99507965,16.7931157,29.27732577,21.62603109,5.753692136,21.46846492,25.09535387,26.03620498,22.28163014,15.79192155,19.61572422,,40.33659898,27.13579498
22-01-2002,35.21988475,25.58994724,1.37640095,27.07612318,15.50036448,23.76835031,14.36910275,14.25282591,16.89154539,,24.1940403,72.06118148,33.86449445,78.32517472,20.86827418,37.59285861,21.9032038,17.02820662,29.92849388,21.08946996,5.79868191,21.84322616,24.97272278,25.42472427,22.66670151,15.78539417,19.37504048,,41.52486436,27.77951336
23-01-2002,35.5840001,25.05381619,1.452096694,26.76983219,15.68696081,24.04788124,15.06130205,13.90504453,17.13159577,,24.75402861,72.28487105,33.87845919,76.48222944,21.36200306,37.37666152,21.89707874,17.40943512,29.40352114,20.85390653,5.814678274,22.37859935,24.71488303,26.26148735,22.47416583,15.75275724,19.71600911,,42.84913602,27.40401097
24-01-2002,36.24602801,25.26002044,1.464081854,27.22586544,15.79634487,24.14379872,15.15677782,13.73115385,16.9635605,,24.69039358,70.83503123,33.50839358,77.06346603,21.85573194,36.90611491,21.9889546,16.81853094,29.08550881,21.13527396,5.872665093,22.21798739,24.45704328,27.34284271,22.94675342,16.17268571,19.29481257,,42.71312974,28.02473941
25-01-2002,36.80875173,25.42498384,1.466605045,27.55257582,16.11806269,24.26986168,15.22042833,14.01993659,17.42765791,,24.9194797,72.32629505,32.81713895,77.46040809,22.17171843,36.65812414,21.43157441,16.27845722,28.75235303,20.87353682,5.859668047,22.32506203,24.88467993,28.25684546,23.24430858,16.14440037,19.18650489,,41.80403514,28.04006604
28-01-2002,36.57704196,24.94384059,1.467866641,27.83844741,16.3529167,24.35481716,15.67393821,14.03856774,17.71571837,,24.79220963,72.78195899,33.37572855,76.65943571,22.32971167,36.75986394,21.01507053,16.76134666,28.77254429,20.88008024,5.821676683,22.25546351,24.89096871,28.03799973,23.70639423,16.10088447,19.31888095,,41.96867432,28.09370923
29-01-2002,35.98121684,23.67224773,1.455250683,27.38241416,15.98937556,23.34083243,15.12495256,13.66283965,17.40365287,,24.14949578,69.98998173,32.81713895,73.0089864,21.51341325,36.35926345,19.63080765,16.68510096,29.03503066,20.38932311,5.778686455,21.93959333,24.37528922,27.83846392,23.10428262,15.87242597,18.78135394,,41.45328211,27.54961394
30-01-2002,36.37843359,24.26336657,1.519592066,27.22586544,16.15023447,22.77354907,15.38751092,13.61626179,17.12359409,,24.62039504,71.24927118,34.26248954,74.81649043,22.29021336,36.37198093,20.24943841,17.14892898,29.70134221,20.56272396,6.098613733,22.08414409,24.61740703,27.9671967,23.09028003,15.77451519,18.48451067,,42.77039554,27.81016662
31-01-2002,36.74254894,24.64140769,1.559332332,27.87247974,16.1759719,22.96538402,15.75350135,13.58520988,16.85153699,,24.84948116,72.06118148,34.97469128,76.47514119,23.06701347,36.5691018,20.85581905,17.26965134,29.87296792,20.84409139,5.989638504,22.30900083,25.68335427,28.77177658,24.05995977,16.1770373,18.59281835,,42.93503472,27.8025033
01-02-2002,37.50388103,24.12589707,1.539777598,28.21960953,16.25318417,23.39564241,15.28407884,13.87399262,17.96377044,,24.81766365,70.75218324,34.49290775,76.55311195,22.82344056,36.62633045,19.69818328,16.92019187,29.99916329,20.50056139,6.000636004,22.56597996,25.96320473,28.91338264,24.52204542,16.3119366,18.69310324,,42.41964251,27.23541806
04-02-2002,36.24602801,22.97115328,1.599072598,27.97457674,15.77382463,22.99827001,14.56801059,13.87399262,17.34764112,,24.40403592,68.34959154,34.20663058,75.70252182,22.36920998,35.80605325,18.71817416,16.90113045,29.49942962,19.9967174,5.94464873,22.03060677,26.00408176,28.39201488,23.45084686,16.07912652,18.29196369,,42.1619464,28.24697552
05-02-2002,35.98121684,23.71348858,1.605380576,27.83844741,15.69339517,22.57075213,14.71918056,14.20624804,17.44366127,,24.39130891,67.14001089,34.28343665,75.34810926,22.26388115,35.29099548,17.77491539,17.28235895,29.98401984,20.00653254,5.997636686,22.48032025,25.97892666,28.45638127,23.58387152,16.31846399,18.05529135,,42.09036415,29.0056436
06-02-2002,36.3122308,22.61373258,1.556178343,28.00860907,15.64192032,22.80095407,14.80670001,14.43913735,17.13959745,,24.76675562,67.8525036,34.15077162,75.68125706,21.68422981,35.53262752,18.03216778,17.27600515,29.59029029,19.76115398,6.008634186,22.10555902,25.94119402,28.99062231,23.73439942,16.23143218,17.40945667,,42.14762995,28.28529209
07-02-2002,36.24602801,22.71683471,1.532838821,28.06328668,15.25907612,22.40358167,13.57347137,14.24661552,18.04378723,,24.51857898,67.19800448,34.1088774,73.75072139,21.28242604,35.92051054,18.41804637,17.19340564,29.44390366,19.56485112,6.003635322,21.44704999,25.82485169,29.64072285,23.58737217,16.34022194,17.85071018,,41.79687692,28.3465986
08-02-2002,36.80875173,23.2667127,1.515807279,28.50070762,15.60331418,22.43098666,13.33478195,14.23729995,18.73993335,,24.51217726,69.4266154,34.70237885,74.51725761,21.42075193,36.16850132,19.06117735,16.97737615,29.85782447,19.84294683,5.908656912,21.78968884,25.81227415,30.4388661,23.83241759,16.19444366,18.13150787,,42.34090203,28.43089505
11-02-2002,37.7355908,23.03988803,1.575733077,29.38921889,16.01511299,22.73244158,14.07471914,14.32735049,19.16402236,,24.64661334,70.2965193,35.26096844,76.21357388,22.11238137,36.27659986,19.50218146,17.15528279,30.00925891,19.99998912,6.042626459,21.90211721,25.69278743,30.41311954,24.18948378,16.18791628,18.26388392,,43.1283068,28.89069389
12-02-2002,37.80179359,22.67559386,1.558701534,29.49173942,16.16310319,22.57897362,13.73259764,14.31803491,18.72392999,,24.58259616,69.17807144,35.12830341,75.63867172,21.71716455,36.43556831,19.28780446,17.05997566,30.39794065,19.67608941,6.014632822,22.04666797,26.27135467,30.42599282,23.94443836,16.44030852,18.18365601,,43.02093343,29.0056436
13-02-2002,38.33141592,23.3766883,1.57762547,30.68781228,16.33361363,22.78725157,13.9394618,14.40187506,19.10000892,,24.73623739,70.07282972,35.77766382,76.70330536,21.98722938,36.9379086,18.5282974,17.11080613,30.57966199,20.2257374,6.038627368,22.0680829,26.32795364,31.14045975,24.55880223,16.36197989,18.17162182,,43.03524988,29.1866894
14-02-2002,38.69553127,23.76847638,1.551762758,30.59896115,16.25640135,22.8010704,13.89172392,14.59129171,19.39607107,,24.96669922,70.51192407,35.99411729,76.57554932,21.96088159,36.55002559,18.50379717,17.06632947,30.13040647,20.1799334,6.04662555,21.91233347,26.42542964,30.99241705,24.40774681,16.21620161,18.26789531,,43.30010421,29.13299509
15-02-2002,38.23211173,23.14986363,1.507606907,30.68781228,16.06337066,22.75961391,13.59734031,14.57887094,19.12401396,,24.90268205,68.56499631,35.27493318,73.02677051,21.26925214,36.51175331,18.40579626,16.99643757,30.19098025,19.70553483,5.949647594,22.07882424,26.72414642,30.88943083,24.33397555,16.16833412,18.29597508,,42.97082585,28.84918235
19-02-2002,37.7355908,22.85430421,1.426864779,29.87448273,16.05371913,22.56615028,13.37456352,14.37392835,18.2918393,,24.81945972,64.99424795,35.15623289,71.89825884,20.64349217,36.3076345,17.78104044,16.64697811,29.90830262,19.28021198,5.832674183,21.74047203,26.41285209,30.21358373,23.96160636,16.05954436,18.33608904,,42.44111719,28.91054726
20-02-2002,38.96696271,23.25983923,1.459035471,29.60109465,16.43978051,22.59378794,13.27908776,14.55713461,19.46808618,,24.96029751,66.77547973,36.10583521,70.48584487,20.70936164,37.07308006,18.01379261,17.13622136,30.92291339,19.59756826,5.851669865,21.99289352,26.72729081,30.2586402,24.59041849,16.07477493,18.69711464,,42.96366763,29.52419645
21-02-2002,38.60091951,22.97115328,1.356215418,30.21621784,16.69072041,22.69328352,12.02199017,14.28387781,18.98798541,,25.06272499,65.83929745,35.81955804,68.40626049,19.41832001,36.9965355,17.84841607,16.85029998,30.79671802,18.99230113,5.748693273,21.80492007,26.12985725,29.93037161,24.29182055,16.30105763,17.8306532,,42.62723104,29.53186707
22-02-2002,39.59921915,23.1292432,1.434434354,30.59212645,16.94809466,23.13272233,12.12542225,14.68755262,18.93997534,,26.06779468,65.4499119,35.61008694,69.87545492,19.45125475,37.88955532,17.26653566,17.12351374,31.04406095,18.97267085,5.938650094,22.07882424,26.91595404,29.80163883,24.48503098,16.25971752,18.17162182,,42.91356005,29.20203063
25-02-2002,40.09836897,24.08465622,1.501929726,30.71515109,18.03550089,23.18799766,12.41184955,14.70928896,19.38006771,,26.24704277,67.90221239,36.35720053,69.76899155,20.43270986,38.08091672,17.76266527,17.04091423,30.71090517,19.3292877,5.972642367,21.92307481,27.47251056,30.81219116,24.60798307,16.18138889,18.7292058,,43.41463581,29.88471535
26-02-2002,39.69904912,24.22212572,1.493098556,30.85867983,18.00332911,23.26538311,12.33228641,14.59129171,19.11601228,,26.06779468,67.43826365,35.96618781,68.95277242,19.77401516,38.27865682,17.73816504,16.83759236,30.61499669,19.15588684,5.941649412,22.03048821,27.19894888,31.27562917,25.22274353,16.03561061,18.85757046,,44.45257847,30.26824609
27-02-2002,39.59921915,24.58641989,1.38523212,31.37128248,17.98402604,23.49201193,11.32979087,14.74344606,19.40407274,,26.19582903,67.0157389,35.55422798,69.43540634,19.68838484,38.41898851,17.73816504,16.76134666,30.73109643,19.10353942,5.850670093,22.15401361,26.88451016,31.74550382,25.62672898,15.87242597,18.9097186,,44.55995184,30.32961101
28-02-2002,39.23317595,25.05381619,1.368831376,31.4122907,17.85855609,23.33724103,11.35365981,14.71549934,18.40386281,,26.43909431,67.0571629,34.91184995,69.64123551,18.80573393,38.84636228,17.9157917,16.58344003,30.95824809,19.08718084,5.884662366,21.99826419,26.66125868,31.47516498,25.62672898,15.77233939,18.77333115,,44.38815444,30.86655404
01-03-2002,40.03181566,25.64493504,1.479221003,32.69721469,18.1223647,23.63020023,11.93447072,15.0322288,19.19602908,,26.88721455,69.15321704,35.11433867,73.11903876,20.40636208,39.61180784,18.16691903,16.62791668,31.79113753,20.07851026,5.883662593,22.36346974,27.52910953,31.07609336,26.0658436,15.50254079,19.49137095,,44.96081245,30.29125793
04-03-2002,40.93028534,27.06774435,1.532208024,33.57889125,19.0070887,23.81813633,13.11200517,14.83349659,18.85195686,,27.3033262,73.81755886,34.84202625,75.16313535,20.97942647,39.49699101,19.90643522,17.05997566,31.80628098,20.7099511,5.92265373,22.49773649,27.34987946,31.21769942,27.13728326,14.82369269,19.22661885,,45.08250228,30.59808253
05-03-2002,39.99853901,26.84091968,1.484267386,32.95009866,18.65963345,23.83748269,13.13587411,14.78070835,19.23603748,,27.20730044,74.16552042,33.16625745,74.99989153,21.53931698,39.10788951,19.91256028,17.54921891,31.2005432,20.63797339,5.800681455,21.80492007,26.74615713,31.80343358,25.96045609,14.95859199,19.01401488,,43.49337629,30.03812764
06-03-2002,40.46441218,27.438912,1.51833047,34.0778245,18.98778563,24.2935041,13.34273827,14.7620772,19.32405595,,27.6618224,75.28396828,34.00414185,75.44703766,21.7105776,39.87971379,20.85581905,17.82878648,31.81132879,20.81791767,5.858668274,21.77269605,26.74301274,31.79699694,26.34687695,15.23709378,19.29080118,,43.59359144,30.02278641
07-03-2002,40.2980289,27.15709953,1.537885204,33.13463562,18.82692672,24.49525903,13.52573348,14.57887094,19.01199045,,27.45696743,74.53005157,33.79467075,73.60877023,21.72375149,40.58137222,20.85581905,17.62546461,32.06512909,20.52019168,5.878663729,21.47193853,26.39398577,30.88943083,26.23797653,15.3611141,19.08622,,44.16624946,29.8080092
08-03-2002,40.43113552,27.81695312,1.555547545,33.76342821,19.08751815,24.22440995,14.16223859,14.85833812,19.00398877,,27.46977087,74.80344994,34.17171873,74.58823319,22.5075982,40.60688707,21.27844798,17.73347935,31.72503669,20.92261253,5.818677365,21.48805054,26.38769699,30.0269212,26.45929029,15.55040828,18.70914882,,44.75322392,30.26057547
11-03-2002,40.09836897,28.55928842,1.580779459,34.77496411,19.01352305,24.62515603,13.85989866,14.77449796,19.14001732,,27.84107049,75.1431267,33.74579416,74.69469655,22.01357717,40.70256777,22.23395687,17.72712554,31.84686083,21.05020938,5.847670774,21.50953322,26.44429596,29.82094875,26.58926822,15.90071131,18.86158185,,44.76038215,30.43699961
12-03-2002,40.36458221,28.24310857,1.559332332,34.36488199,18.95239667,24.76887187,13.34273827,14.9328627,18.97198205,,28.1675581,74.39749479,33.79467075,77.00850034,21.73033844,40.60050836,22.20333159,18.01304692,32.22756128,20.46130082,5.847670774,21.40211982,26.81533365,30.29726004,26.34687695,15.95728199,19.03808326,,44.54563539,30.6364356
13-03-2002,39.76560243,27.81695312,1.544823981,33.64040357,18.49555737,24.71359655,13.0165294,14.95149384,18.77994175,,27.60420694,72.90623097,33.89951461,76.07162273,20.64349217,40.75997618,21.66432657,17.72712554,32.67424979,20.3173454,6.06862055,21.50953322,26.79646732,30.38737298,25.95694317,16.02473164,19.20255048,,44.37383799,30.45234084
14-03-2002,40.13164563,27.91318177,1.541039194,32.54001654,18.87196721,24.73570668,13.31886933,14.93278499,18.80394678,,27.68102755,73.23762293,33.79467075,75.65996439,20.39977513,41.06615441,21.50507509,17.88597076,32.20218125,20.02943454,6.286571008,21.45582652,26.72414642,30.67702174,26.22392486,16.18791628,19.19452768,,44.57426829,30.33728162
15-03-2002,40.39785887,28.97169691,1.573840683,32.79290051,19.23550835,24.81861966,13.15974305,15.16664568,19.4600845,,27.91789111,74.56319077,34.19307741,75.79481798,20.90697005,41.20648609,22.05633022,18.24813784,30.32913508,20.44494225,6.285569324,22.21846165,27.37817895,30.81219116,26.11853735,16.22055321,19.13435675,,45.63368562,30.68245929
18-03-2002,40.6640721,28.83422741,1.560593928,32.55368594,19.01995741,24.97339056,13.14383042,15.17600011,19.61211641,,28.00111344,73.90040685,34.04629601,75.48252545,20.82792669,41.24475837,21.6459514,18.0702312,29.84183852,20.33043225,6.360695651,21.83714409,27.56369779,30.22002037,25.89019775,16.30323342,19.10226559,,45.49052112,30.57507068
19-03-2002,40.49768883,29.23288896,1.567532704,32.83390873,19.07786662,25.06735861,13.31886933,15.34126167,19.44408114,,28.03952374,75.43309466,34.59847367,76.29164702,20.89379616,41.77419155,22.10533068,18.2989683,29.6540263,20.35987768,6.350678807,21.87473878,28.28061806,29.84025866,26.03071443,16.38591364,19.13034536,,45.42609709,30.6364356
20-03-2002,39.89870904,28.75861919,1.571948289,32.14360382,18.66928499,24.81861966,12.74601473,15.40674266,19.20403076,,27.86667737,74.43891878,34.69632794,74.87923305,20.10994946,41.13632025,21.55407555,18.26719926,29.4814421,19.66300255,6.409778184,21.52564523,28.1737089,29.15797492,25.72157774,16.38373785,19.29882397,,45.27935348,30.29892855
21-03-2002,39.36628257,28.19499424,1.530946428,32.58102475,18.37008742,24.97891809,13.11996148,15.71543878,18.90796862,,27.86667737,74.85315873,34.28394209,75.78772043,20.68301385,41.33406035,21.30907327,18.23543022,29.46621408,20.07523854,6.33064512,21.56323992,28.42525987,29.6149763,25.6302419,16.39244103,18.86559325,,44.57701466,30.2222224
22-03-2002,38.73402613,28.24998204,1.519592066,31.70618289,18.37973895,24.6279198,13.18361199,15.9804809,18.76393839,,27.82826706,74.3395012,34.5006194,74.95020863,20.14947114,41.36595392,21.56020061,17.56828033,29.54235417,19.77751255,5.960021909,21.75658404,28.33092826,29.2030314,25.59159981,16.24883854,18.29597508,,44.46951382,30.53671761
25-03-2002,38.50108955,27.75509185,1.472913024,31.24825785,17.99689475,24.4316924,12.87331575,16.13638804,18.5638964,,27.43136056,72.93108537,33.86456665,73.50230687,19.76084126,41.04701827,21.40707418,17.29506657,29.19210976,19.37836341,6.017117917,21.59009327,28.2208747,28.58511405,25.18761436,16.1770373,18.31603206,,43.91767618,30.49069392
26-03-2002,38.83385609,27.90630829,1.4798518,31.29610076,18.09662727,24.59751837,13.2472625,16.40143016,18.2918393,,28.00111344,73.61043889,34.24899414,73.03386806,20.26803619,41.27665194,21.52957532,17.4666194,29.1362737,19.3292877,6.060190344,21.45045585,28.12654309,29.0228055,25.29300187,16.18356469,18.43637393,,44.55551449,30.14551625
27-03-2002,38.93368606,28.31184332,1.480482598,32.34864488,18.49555737,25.01208329,13.00061677,16.30476774,18.31584434,,28.13554951,73.98325484,34.4307235,73.38164839,20.03090609,41.5509366,21.74395232,17.75254078,29.14134971,19.44706941,6.110274562,21.43971451,28.30577316,29.30785091,25.90776233,16.41202318,18.27190671,,44.43368021,30.14551625
28-03-2002,38.26815296,28.15375339,1.493098556,32.97743747,18.28965796,24.94851667,13.47003929,16.29541331,18.46787625,,28.0587289,74.77031074,33.9764001,73.8145994,20.03090609,41.42974105,21.83582817,17.63181842,29.22764181,19.73170855,6.011107811,21.34304245,28.32778387,29.70302751,26.0658436,16.63404259,18.49253346,,43.93200962,30.06113949
01-04-2002,38.36798293,27.62449582,1.542931587,32.7518923,18.31217821,24.790982,13.9394618,16.30788588,18.32384601,,28.0587289,73.29561653,33.70380607,73.00547783,20.53151407,41.21286481,21.81132794,17.314128,29.23779382,19.75461055,5.883893898,21.54175724,28.29634,29.81315869,26.10097277,16.51867957,18.43236253,,42.68499989,30.19153994
02-04-2002,38.26815296,27.39767115,1.51833047,33.55155244,18.14488495,25.11157887,13.06426728,16.30164959,18.2118225,,28.41082337,72.51684542,33.20754513,71.64984433,19.7806021,41.1108054,21.62757623,17.47297321,29.15657772,18.74037914,5.775711988,21.43434384,28.48814761,30.15003054,26.07989526,16.76464225,18.21173578,,42.23349636,30.04579826
03-04-2002,37.56934321,27.2189608,1.498144939,33.30550317,17.66874257,24.87389498,13.20748093,16.13326989,17.95576876,,27.96910485,71.63037193,32.81612806,70.94718612,19.67521095,40.83652074,21.65207646,17.4666194,29.08043764,18.42956628,5.829802943,21.48267987,28.06679973,29.92976817,25.59159981,16.6841058,18.25184973,,41.99699452,29.96909211
04-04-2002,37.96866307,27.6528663,1.570686694,33.54471774,17.82638431,24.26310267,13.4223014,16.22057789,18.05178891,,27.62341209,71.70493512,33.65487893,71.57177119,20.14947114,40.49207024,21.29955765,17.65723365,28.32411276,18.46882685,5.812774309,20.94561287,28.29319561,30.49338069,25.80588774,16.72546235,18.17964461,,42.48433166,30.33728162
05-04-2002,40.56424214,28.03167269,1.560593928,33.00477628,18.45373405,24.08345787,12.84944681,16.27046817,18.59590312,,27.29052277,71.37354316,34.08823355,69.023748,19.793776,40.21778558,21.55930835,18.01304692,28.04493244,18.27906743,5.896915795,20.40854588,28.23659664,30.90151389,25.57403523,16.85606201,18.13150787,,42.38399754,30.3756347
08-04-2002,41.12994527,27.99034835,1.549239566,33.49004013,18.579204,24.4316924,12.87331575,16.52615586,18.49988296,,27.68102755,71.29897997,34.59847367,62.03975129,19.71473263,40.42828311,21.63352284,18.10200024,27.4916478,18.72074885,5.864861895,20.66096736,28.37809406,31.41329997,25.97802067,16.77770221,17.88881843,,42.84266779,30.55205884
09-04-2002,41.56254178,28.3967043,1.520222864,33.19614794,18.62102732,24.12491437,11.79125707,16.63529085,18.45987457,,27.34813823,70.08939932,34.30491086,62.27397069,18.74645141,40.18589201,21.76339819,17.88597076,27.20231546,17.951896,5.876882108,20.78449277,28.34036142,32.21013146,25.6091644,16.82558875,17.27782283,,43.07200291,30.28358732
10-04-2002,41.62909509,28.51378991,1.555547545,33.88645285,19.138993,24.21059112,12.37206798,16.90656926,19.24403916,,27.64261724,69.99826653,34.76622385,63.17536051,19.27340718,40.46655538,21.67063008,17.75889459,26.9738952,18.41975114,5.860855158,21.12821565,29.03527098,32.2554796,26.34687695,16.96707171,17.76338225,,43.40883887,30.32194039
11-04-2002,41.19649858,27.66664108,1.568163502,33.36701549,18.79797212,23.89275801,11.83103864,16.56980986,18.77994175,,27.14328326,67.30570687,34.47965063,59.75433773,19.06262487,39.99453062,20.69347268,17.60640318,26.47137062,17.92572229,5.76469346,20.89190617,28.7113991,31.87325961,26.11853735,17.05413815,16.92174592,,43.12216997,29.53186707
12-04-2002,40.6640721,27.84571319,1.580779459,33.18247853,18.64998192,23.24327298,12.17316014,16.638409,19.20403076,,26.43909431,68.76383149,35.19957847,60.75509336,18.70034278,39.97539448,21.200605,17.66358746,27.4104317,18.29869771,5.795745675,21.1013623,28.9063511,32.08056537,25.57052231,16.71675571,17.132155,,43.88184257,30.09949256
15-04-2002,40.46441218,27.65975369,1.576994672,32.56735535,18.65641628,23.57492491,11.94242704,16.33594916,18.9159703,,26.63114584,67.60395963,34.38878595,60.57765441,18.51590826,39.65008012,21.27481949,17.40943512,27.67946001,18.22017657,5.713607558,20.94561287,28.47242568,31.38738675,25.24030812,16.65145588,16.74370746,,42.95016863,29.62391444
16-04-2002,41.39615851,28.48624035,1.623673715,33.28499906,18.2253144,23.9342145,12.39593692,16.80055241,19.12401396,,27.06646265,70.08111452,34.83611975,61.18094681,19.43808085,40.35173855,21.88090446,17.47297321,27.9281843,18.91377999,5.883893898,21.42897317,28.67681084,31.54286607,25.6723969,16.72763901,17.64199239,,43.00033568,29.90772719
17-04-2002,41.09666862,28.34160519,1.647013236,31.00904328,17.95185425,24.03371008,12.70623316,16.81302498,19.29204923,,27.02805234,70.46221528,34.50760899,60.1943863,20.18240588,39.87971379,23.04978262,17.25694372,27.94341232,18.52771771,5.749668195,20.32798583,28.45355935,32.42391552,24.52016015,17.31969078,17.34256408,,42.49149838,29.69294998
18-04-2002,41.16322193,29.1956414,1.602857385,29.86764803,17.78134381,24.18295345,12.28454853,16.74754399,19.52409794,,27.18169357,70.02312093,34.61245285,63.13277516,20.05725388,41.00874599,23.04359808,18.18459975,28.71496521,18.44265314,5.549331324,20.52670061,27.91675932,32.30082773,23.62436633,18.34054474,17.17666461,,41.674492,29.95375088
19-04-2002,41.56254178,29.91192985,1.575733077,29.21835133,17.82019598,24.32114176,12.14133488,17.1217211,19.96419031,,27.22010387,71.50609995,34.353838,63.16826295,19.82671073,41.13632025,23.35282511,18.17189214,28.90277743,18.71420542,5.691570502,20.30113248,28.0620111,32.46926366,24.22156221,18.6713972,16.99457983,,42.23349636,30.14551625
